Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-state,ship-country,B2B,fulfilled-by
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,764.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,1168.0,UTTAR PRADESH,IN,True,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,735.0,KARNATAKA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,702.0,KERALA,IN,False,Easy Ship
2022-06-14,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,533.0,ODISHA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,1186.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,735.0,KERALA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,387.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,517.0,Gujarat,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,735.0,Gujarat,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,1,INR,338.0,Gujarat,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,799.0,KARNATAKA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,735.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,0.0,UTTARAKHAND,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,735.0,ODISHA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,850.0,DELHI,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,988.0,DELHI,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,599.0,KARNATAKA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,948.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,1149.0,KARNATAKA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,1,INR,735.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,852.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,852.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-14,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,735.0,KERALA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,1,INR,794.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,735.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XS,Shipped,1,INR,574.0,WEST BENGAL,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,333.0,KERALA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,562.0,KERALA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,899.0,TAMIL NADU,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,435.0,KARNATAKA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,1186.0,JHARKHAND,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,475.0,HIMACHAL PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,1,INR,735.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,735.0,TAMIL NADU,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,824.0,KARNATAKA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,788.0,KARNATAKA,IN,False,Easy Ship
2022-06-14,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,432.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,1152.0,Gujarat,IN,False,Easy Ship
2022-06-14,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,1,INR,493.0,DELHI,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,457.0,JHARKHAND,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,967.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,376.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,376.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,735.0,BIHAR,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,735.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,999.0,PUDUCHERRY,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,735.0,ASSAM,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,387.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,735.0,MADHYA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,696.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,597.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,735.0,TAMIL NADU,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,422.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,349.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,429.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,999.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,735.0,Gujarat,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,735.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,735.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,348.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,333.0,TAMIL NADU,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,3,INR,876.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,436.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,693.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,726.0,DELHI,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,1,INR,338.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,788.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,792.0,TAMIL NADU,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,771.0,WEST BENGAL,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,292.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XS,Shipped,1,INR,487.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,666.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,635.0,DELHI,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,626.0,CHHATTISGARH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,1168.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,1018.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,948.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,899.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,664.0,MADHYA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,L,Shipped,1,INR,625.0,CHANDIGARH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,387.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XS,Shipped,1,INR,399.0,JHARKHAND,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,735.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,345.0,TAMIL NADU,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,597.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,759.0,ODISHA,IN,False,Easy Ship
2022-06-13,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,625.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,435.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,1,INR,758.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,S,Shipped,1,INR,599.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,735.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,533.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,S,Shipped,1,INR,735.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,735.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,735.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XXL,Shipped,1,INR,513.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,764.0,GOA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,385.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,664.0,DELHI,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,0.0,RAJASTHAN,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XXL,Shipped,1,INR,735.0,WEST BENGAL,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XS,Shipped,1,INR,346.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,399.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Bottom,S,Shipped,1,INR,322.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,625.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,633.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,5XL,Shipped,1,INR,764.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,5XL,Shipped,1,INR,869.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,735.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,0.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,735.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,1163.0,RAJASTHAN,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,688.0,JAMMU & KASHMIR,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,349.0,MAHARASHTRA,IN,True,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,635.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,799.0,RAJASTHAN,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,422.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,999.0,TAMIL NADU,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,725.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XL,Shipped,1,INR,301.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,1031.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,486.0,Gujarat,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,735.0,Gujarat,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XS,Shipped,1,INR,591.0,UTTARAKHAND,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,1018.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,735.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Picked Up,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,486.0,ANDAMAN & NICOBAR ,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,3XL,Shipped,1,INR,771.0,PUNJAB,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,702.0,Gujarat,IN,False,Easy Ship
2022-06-13,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,399.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,799.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,735.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,357.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,M,Shipped,1,INR,948.0,ASSAM,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,1125.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,771.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,967.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,771.0,WEST BENGAL,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,736.0,ANDHRA PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,725.0,MEGHALAYA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,786.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,301.0,DELHI,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,L,Shipped,1,INR,735.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,XS,Shipped,1,INR,338.0,HARYANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,999.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XL,Shipped,1,INR,625.0,RAJASTHAN,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,0.0,Gujarat,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,S,Shipped,1,INR,833.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,666.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,399.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XS,Shipped,1,INR,292.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,3XL,Shipped,1,INR,435.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,M,Shipped,1,INR,693.0,JAMMU & KASHMIR,IN,False,Easy Ship
2022-06-13,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,771.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,595.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,349.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,899.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,L,Shipped,1,INR,702.0,KERALA,IN,False,Easy Ship
2022-06-13,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,582.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Western Dress,XS,Shipped,1,INR,413.0,MEGHALAYA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XL,Shipped,1,INR,399.0,UTTAR PRADESH,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,0.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,M,Shipped,1,INR,435.0,TAMIL NADU,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,635.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XXL,Shipped,1,INR,633.0,WEST BENGAL,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,M,Shipped,1,INR,599.0,ASSAM,IN,True,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,635.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Top,3XL,Shipped,1,INR,599.0,HARYANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,L,Shipped,1,INR,499.0,TELANGANA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,729.0,KARNATAKA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,S,Shipped,1,INR,754.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,kurta,XXL,Shipped,1,INR,568.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,3XL,Shipped,1,INR,792.0,MAHARASHTRA,IN,False,Easy Ship
2022-06-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Set,XL,Shipped,1,INR,521.0,TELANGANA,IN,False,Easy Ship
